SiteCode,SiteName,UnitCode,SubUnitCode,EventDate,SiteType,Project,QCtype,SampleDepth_m,Parameter,Value,ValueFlag,FlagComments
ACEAGL,Eagle Lake,ACAD,NA,7/26/2010,Lake,NETN_LS,0,0.5305,SpCond_uScm,33,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/26/2010,Lake,NETN_LS,0,0.5305,Temp_C,23.8,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/26/2010,Lake,NETN_LS,0,0.5305,Temp_F,74.84,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/26/2010,Lake,NETN_LS,0,0.5305,pH,6.755,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/17/2010,Lake,NETN_LS,0,0.5185,DO_mgL,8.55,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/17/2010,Lake,NETN_LS,0,0.5185,DOsat_pct,99.9,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/17/2010,Lake,NETN_LS,0,0.5185,SpCond_uScm,34,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/17/2010,Lake,NETN_LS,0,0.5185,Temp_C,23.135,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/17/2010,Lake,NETN_LS,0,0.5185,Temp_F,73.643,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/17/2010,Lake,NETN_LS,0,0.5185,pH,6.905,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/30/2010,Lake,NETN_LS,0,0.512,DO_mgL,9.25,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/30/2010,Lake,NETN_LS,0,0.512,DOsat_pct,97.75,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/30/2010,Lake,NETN_LS,0,0.512,SpCond_uScm,33,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/30/2010,Lake,NETN_LS,0,0.512,Temp_C,18.03,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/30/2010,Lake,NETN_LS,0,0.512,Temp_F,64.454,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/30/2010,Lake,NETN_LS,0,0.512,pH,6.48,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/14/2010,Lake,NETN+ACID,0,0.51,DO_mgL,9.29,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/14/2010,Lake,NETN+ACID,0,0.51,DOsat_pct,92.1,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/14/2010,Lake,NETN+ACID,0,0.51,SpCond_uScm,33,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/14/2010,Lake,NETN+ACID,0,0.51,Temp_C,15.025,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/14/2010,Lake,NETN+ACID,0,0.51,Temp_F,59.045,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/14/2010,Lake,NETN+ACID,0,0.51,pH,6.56,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,5/13/2011,Lake,NETN_LS,0,0.5055,DO_mgL,11.48,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,5/13/2011,Lake,NETN_LS,0,0.5055,DOsat_pct,102.2,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,5/13/2011,Lake,NETN_LS,0,0.5055,SpCond_uScm,32,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,5/13/2011,Lake,NETN_LS,0,0.5055,Temp_C,10.2,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,5/13/2011,Lake,NETN_LS,0,0.5055,Temp_F,50.36,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,5/13/2011,Lake,NETN_LS,0,0.5055,pH,6.65,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/27/2011,Lake,NETN_LS,0,0.5205,DO_mgL,9.545,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/27/2011,Lake,NETN_LS,0,0.5205,DOsat_pct,100.75,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/27/2011,Lake,NETN_LS,0,0.5205,SpCond_uScm,32,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/27/2011,Lake,NETN_LS,0,0.5205,Temp_C,17.965,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/27/2011,Lake,NETN_LS,0,0.5205,Temp_F,64.337,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/27/2011,Lake,NETN_LS,0,0.5205,pH,6.63,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/25/2011,Lake,NETN_LS,0,0.5055,DO_mgL,8.31,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/25/2011,Lake,NETN_LS,0,0.5055,DOsat_pct,99.1,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/25/2011,Lake,NETN_LS,0,0.5055,SpCond_uScm,33.5,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/25/2011,Lake,NETN_LS,0,0.5055,Temp_C,24.235,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/25/2011,Lake,NETN_LS,0,0.5055,Temp_F,75.623,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/25/2011,Lake,NETN_LS,0,0.5055,pH,6.87,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/17/2011,Lake,NETN_LS,0,0.5515,DO_mgL,8.7,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/17/2011,Lake,NETN_LS,0,0.5515,DOsat_pct,98.7,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/17/2011,Lake,NETN_LS,0,0.5515,SpCond_uScm,33,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/17/2011,Lake,NETN_LS,0,0.5515,Temp_C,21.595,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/17/2011,Lake,NETN_LS,0,0.5515,Temp_F,70.871,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/17/2011,Lake,NETN_LS,0,0.5515,pH,7.075,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/22/2011,Lake,NETN_LS,0,0.603,DO_mgL,8.965,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/22/2011,Lake,NETN_LS,0,0.603,DOsat_pct,96.5,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/22/2011,Lake,NETN_LS,0,0.603,SpCond_uScm,33,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/22/2011,Lake,NETN_LS,0,0.603,Temp_C,18.92,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/22/2011,Lake,NETN_LS,0,0.603,Temp_F,66.056,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/22/2011,Lake,NETN_LS,0,0.603,pH,6.42,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/24/2011,Lake,NETN+ACID,0,0.507,DO_mgL,9.69,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/24/2011,Lake,NETN+ACID,0,0.507,DOsat_pct,95.25,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/24/2011,Lake,NETN+ACID,0,0.507,SpCond_uScm,32.5,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/24/2011,Lake,NETN+ACID,0,0.507,Temp_C,14.59,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/24/2011,Lake,NETN+ACID,0,0.507,Temp_F,58.262,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/24/2011,Lake,NETN+ACID,0,0.507,pH,6.62,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/18/2012,Lake,NETN_LS,0,0.503,DO_mgL,9.655,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/18/2012,Lake,NETN_LS,0,0.503,DOsat_pct,102.25,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/18/2012,Lake,NETN_LS,0,0.503,SpCond_uScm,32,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/18/2012,Lake,NETN_LS,0,0.503,Temp_C,18.15,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/18/2012,Lake,NETN_LS,0,0.503,Temp_F,64.67,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/18/2012,Lake,NETN_LS,0,0.503,pH,6.86,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/23/2012,Lake,NETN_LS,0,0.5145,DO_mgL,8.165,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/23/2012,Lake,NETN_LS,0,0.5145,DOsat_pct,95.2,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/23/2012,Lake,NETN_LS,0,0.5145,SpCond_uScm,34,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/23/2012,Lake,NETN_LS,0,0.5145,Temp_C,23.015,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/23/2012,Lake,NETN_LS,0,0.5145,Temp_F,73.427,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/23/2012,Lake,NETN_LS,0,0.5145,pH,6.745,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/21/2012,Lake,NETN_LS,0,0.308999956,DO_mgL,8.26,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/21/2012,Lake,NETN_LS,0,0.308999956,DOsat_pct,97.5,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/21/2012,Lake,NETN_LS,0,0.308999956,SpCond_uScm,33,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/21/2012,Lake,NETN_LS,0,0.308999956,Temp_C,23.59,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/21/2012,Lake,NETN_LS,0,0.308999956,Temp_F,74.462,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/21/2012,Lake,NETN_LS,0,0.308999956,pH,6.95,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/21/2012,Lake,NETN_LS,0,0.505,DO_mgL,8.81,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/21/2012,Lake,NETN_LS,0,0.505,DOsat_pct,94.85,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/21/2012,Lake,NETN_LS,0,0.505,SpCond_uScm,33,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/21/2012,Lake,NETN_LS,0,0.505,Temp_C,18.93,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/21/2012,Lake,NETN_LS,0,0.505,Temp_F,66.074,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/21/2012,Lake,NETN_LS,0,0.505,pH,6.675,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/17/2012,Lake,NETN+ACID,0,0.996,DO_mgL,9.45,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/17/2012,Lake,NETN+ACID,0,0.996,DOsat_pct,92.7,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/17/2012,Lake,NETN+ACID,0,0.996,SpCond_uScm,33,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/17/2012,Lake,NETN+ACID,0,0.996,Temp_C,14.5,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/17/2012,Lake,NETN+ACID,0,0.996,Temp_F,58.1,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/17/2012,Lake,NETN+ACID,0,0.996,pH,6.09,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,5/31/2013,Lake,NETN_LS,0,0.501,DO_mgL,10.51,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,5/31/2013,Lake,NETN_LS,0,0.501,DOsat_pct,105.35,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,5/31/2013,Lake,NETN_LS,0,0.501,SpCond_uScm,33,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,5/31/2013,Lake,NETN_LS,0,0.501,Temp_C,15.5,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,5/31/2013,Lake,NETN_LS,0,0.501,Temp_F,59.9,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,5/31/2013,Lake,NETN_LS,0,0.501,pH,6.74,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/18/2013,Lake,NETN_LS,0,0.5075,DO_mgL,9.58,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/18/2013,Lake,NETN_LS,0,0.5075,DOsat_pct,101.1,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/18/2013,Lake,NETN_LS,0,0.5075,SpCond_uScm,33,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/18/2013,Lake,NETN_LS,0,0.5075,Temp_C,17.985,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/18/2013,Lake,NETN_LS,0,0.5075,Temp_F,64.373,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/18/2013,Lake,NETN_LS,0,0.5075,pH,6.885,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/25/2013,Lake,NETN_LS,0,0.499,DO_mgL,8.91,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/25/2013,Lake,NETN_LS,0,0.499,DOsat_pct,104.2,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/25/2013,Lake,NETN_LS,0,0.499,SpCond_uScm,34,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/25/2013,Lake,NETN_LS,0,0.499,Temp_C,23.13,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/25/2013,Lake,NETN_LS,0,0.499,Temp_F,73.634,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/25/2013,Lake,NETN_LS,0,0.499,pH,7.01,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/22/2013,Lake,NETN_LS,0,0.503,DO_mgL,8.7,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/22/2013,Lake,NETN_LS,0,0.503,DOsat_pct,102.6,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/22/2013,Lake,NETN_LS,0,0.503,SpCond_uScm,35,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/22/2013,Lake,NETN_LS,0,0.503,Temp_C,23.57,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/22/2013,Lake,NETN_LS,0,0.503,Temp_F,74.426,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/22/2013,Lake,NETN_LS,0,0.503,pH,6.78,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/17/2013,Lake,NETN_LS,0,0.512,DO_mgL,9.09,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/17/2013,Lake,NETN_LS,0,0.512,DOsat_pct,98,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/17/2013,Lake,NETN_LS,0,0.512,SpCond_uScm,34,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/17/2013,Lake,NETN_LS,0,0.512,Temp_C,18.99,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/17/2013,Lake,NETN_LS,0,0.512,Temp_F,66.182,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/17/2013,Lake,NETN_LS,0,0.512,pH,6.89,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/23/2013,Lake,NETN+ACID,0,0.501,DO_mgL,9.51,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/23/2013,Lake,NETN+ACID,0,0.501,DOsat_pct,93.7,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/23/2013,Lake,NETN+ACID,0,0.501,SpCond_uScm,33,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/23/2013,Lake,NETN+ACID,0,0.501,Temp_C,14.71,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/23/2013,Lake,NETN+ACID,0,0.501,Temp_F,58.478,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/23/2013,Lake,NETN+ACID,0,0.501,pH,6.9,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,5/29/2014,Lake,NETN_LS,0,0.505,DO_mgL,10.81,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,5/29/2014,Lake,NETN_LS,0,0.505,DOsat_pct,101.7,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,5/29/2014,Lake,NETN_LS,0,0.505,SpCond_uScm,32,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,5/29/2014,Lake,NETN_LS,0,0.505,Temp_C,12.64,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,5/29/2014,Lake,NETN_LS,0,0.505,Temp_F,54.752,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,5/29/2014,Lake,NETN_LS,0,0.505,pH,6.92,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/26/2014,Lake,NETN_LS,0,0.751,DO_mgL,9.6,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/26/2014,Lake,NETN_LS,0,0.751,DOsat_pct,99.2,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/26/2014,Lake,NETN_LS,0,0.751,SpCond_uScm,33,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/26/2014,Lake,NETN_LS,0,0.751,Temp_C,16.94,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/26/2014,Lake,NETN_LS,0,0.751,Temp_F,62.492,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/26/2014,Lake,NETN_LS,0,0.751,pH,7.1,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/22/2014,Lake,NETN_LS,0,0.747,DO_mgL,8.72,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/22/2014,Lake,NETN_LS,0,0.747,DOsat_pct,100.05,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/22/2014,Lake,NETN_LS,0,0.747,SpCond_uScm,33,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/22/2014,Lake,NETN_LS,0,0.747,Temp_C,22.16,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/22/2014,Lake,NETN_LS,0,0.747,Temp_F,71.888,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/22/2014,Lake,NETN_LS,0,0.747,pH,7.005,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/18/2014,Lake,NETN_LS,0,0.752,DO_mgL,8.745,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/18/2014,Lake,NETN_LS,0,0.752,DOsat_pct,97.4,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/18/2014,Lake,NETN_LS,0,0.752,SpCond_uScm,33,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/18/2014,Lake,NETN_LS,0,0.752,Temp_C,20.63,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/18/2014,Lake,NETN_LS,0,0.752,Temp_F,69.134,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/18/2014,Lake,NETN_LS,0,0.752,pH,7.1,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/17/2014,Lake,NETN_LS,0,0.502,DO_mgL,9.03,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/17/2014,Lake,NETN_LS,0,0.502,DOsat_pct,96.7,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/17/2014,Lake,NETN_LS,0,0.502,SpCond_uScm,34,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/17/2014,Lake,NETN_LS,0,0.502,Temp_C,18.65,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/17/2014,Lake,NETN_LS,0,0.502,Temp_F,65.57,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/17/2014,Lake,NETN_LS,0,0.502,pH,7.1,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/20/2014,Lake,NETN+ACID,0,0.511,DO_mgL,9.67,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/20/2014,Lake,NETN+ACID,0,0.511,DOsat_pct,94.1,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/20/2014,Lake,NETN+ACID,0,0.511,SpCond_uScm,33,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/20/2014,Lake,NETN+ACID,0,0.511,Temp_C,14.17,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/20/2014,Lake,NETN+ACID,0,0.511,Temp_F,57.506,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/20/2014,Lake,NETN+ACID,0,0.511,pH,7.23,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,5/21/2015,Lake,NETN_LS,0,0.7505,DO_mgL,11.105,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,5/21/2015,Lake,NETN_LS,0,0.7505,DOsat_pct,103.35,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,5/21/2015,Lake,NETN_LS,0,0.7505,SpCond_uScm,31,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,5/21/2015,Lake,NETN_LS,0,0.7505,Temp_C,12.14,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,5/21/2015,Lake,NETN_LS,0,0.7505,Temp_F,53.852,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,5/21/2015,Lake,NETN_LS,0,0.7505,pH,6.505,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/17/2015,Lake,NETN_LS,0,0.752,DO_mgL,9.655,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/17/2015,Lake,NETN_LS,0,0.752,DOsat_pct,100.25,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/17/2015,Lake,NETN_LS,0,0.752,SpCond_uScm,31,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/17/2015,Lake,NETN_LS,0,0.752,Temp_C,17.165,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/17/2015,Lake,NETN_LS,0,0.752,Temp_F,62.897,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/17/2015,Lake,NETN_LS,0,0.752,pH,6.345,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/21/2015,Lake,NETN_LS,0,0.5535,DO_mgL,8.745,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/21/2015,Lake,NETN_LS,0,0.5535,DOsat_pct,99.15,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/21/2015,Lake,NETN_LS,0,0.5535,SpCond_uScm,31,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/21/2015,Lake,NETN_LS,0,0.5535,Temp_C,21.555,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/21/2015,Lake,NETN_LS,0,0.5535,Temp_F,70.799,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/21/2015,Lake,NETN_LS,0,0.5535,pH,6.65,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/18/2015,Lake,NETN_LS,0,0.499,DO_mgL,8.41,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/18/2015,Lake,NETN_LS,0,0.499,DOsat_pct,102.2,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/18/2015,Lake,NETN_LS,0,0.499,SpCond_uScm,32,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/18/2015,Lake,NETN_LS,0,0.499,Temp_C,25.27,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/18/2015,Lake,NETN_LS,0,0.499,Temp_F,77.486,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/18/2015,Lake,NETN_LS,0,0.499,pH,7.08,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/15/2015,Lake,NETN_LS,0,0.5,DO_mgL,8.61,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/15/2015,Lake,NETN_LS,0,0.5,DOsat_pct,97.8,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/15/2015,Lake,NETN_LS,0,0.5,SpCond_uScm,32,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/15/2015,Lake,NETN_LS,0,0.5,Temp_C,21.64,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/15/2015,Lake,NETN_LS,0,0.5,Temp_F,70.952,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,9/15/2015,Lake,NETN_LS,0,0.5,pH,6.53,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/14/2015,Lake,NETN+ACID,0,0.496,DO_mgL,9.46,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/14/2015,Lake,NETN+ACID,0,0.496,DOsat_pct,95.7,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/14/2015,Lake,NETN+ACID,0,0.496,SpCond_uScm,30,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/14/2015,Lake,NETN+ACID,0,0.496,Temp_C,15.95,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/14/2015,Lake,NETN+ACID,0,0.496,Temp_F,60.71,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,10/14/2015,Lake,NETN+ACID,0,0.496,pH,6.76,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,5/20/2016,Lake,NETN_LS,0,0.503,DO_mgL,10.99,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,5/20/2016,Lake,NETN_LS,0,0.503,DOsat_pct,104.9,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,5/20/2016,Lake,NETN_LS,0,0.503,SpCond_uScm,32.6,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,5/20/2016,Lake,NETN_LS,0,0.503,Temp_C,13.25,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,5/20/2016,Lake,NETN_LS,0,0.503,Temp_F,55.85,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,5/20/2016,Lake,NETN_LS,0,0.503,Turbidity_FNU,0.29,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,5/20/2016,Lake,NETN_LS,0,0.503,pH,6.91,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/14/2016,Lake,NETN_LS,0,0.751,DO_mgL,9.69,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/14/2016,Lake,NETN_LS,0,0.751,DOsat_pct,98.1,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/14/2016,Lake,NETN_LS,0,0.751,SpCond_uScm,32.9,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/14/2016,Lake,NETN_LS,0,0.751,Temp_C,15.945,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/14/2016,Lake,NETN_LS,0,0.751,Temp_F,60.701,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/14/2016,Lake,NETN_LS,0,0.751,Turbidity_FNU,0.2,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,6/14/2016,Lake,NETN_LS,0,0.751,pH,6.64,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/21/2016,Lake,NETN_LS,0,0.7515,DO_mgL,8.775,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/21/2016,Lake,NETN_LS,0,0.7515,DOsat_pct,101.35,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/21/2016,Lake,NETN_LS,0,0.7515,SpCond_uScm,33.6,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/21/2016,Lake,NETN_LS,0,0.7515,Temp_C,22.51,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/21/2016,Lake,NETN_LS,0,0.7515,Temp_F,72.518,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/21/2016,Lake,NETN_LS,0,0.7515,Turbidity_FNU,0.085,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,7/21/2016,Lake,NETN_LS,0,0.7515,pH,6.51,NA,NA
ACEAGL,Eagle Lake,ACAD,NA,8/16/2016,Lake,NETN_LS,0,0.505,DO_mgL,8.53,NA,NA
